13.8940312,0
33.57827355,0
88.93374618,0
125.3894237,0
152.9619996,0
168.3651499,0
211.8634251,0
255.452289,0
295.0650099,0
357.8058769,0
375.7469337,0
394.2921289,0
425.9067536,0
470.4875951,0
505.1871737,0
538.4004338,0
579.7673913,0
600.8410406,0
648.6735665,0
663.0432241,0
706.4874174,0
744.904292,0
773.4961638,0
811.6079782,0
832.3003958,0
868.0479216,0
903.4235011,0
912.2230725,0
933.3882459,0
975.0603298,0
998.2942544,0
1020.550558,0
1046.667769,0
1068.460843,0
1107.012099,0
1134.32714,0
1154.41765,0
1159.821128,0
1198.388283,0
1201.080324,0
1242.02763,0
1246.53477,0
1252.187652,0
1263.931519,0
1275.270229,0
1290.491725,0
1298.204597,0
1340.394049,0
1348.154925,0
1346.888392,0
1361.752138,0
1363.158884,0
1401.672006,0
1372.613746,0
1386.330792,0
1394.280528,0
1401.943503,0
1395.8746,0
1374.956113,0
1386.178581,0
1403.696983,0
1398.315627,0
1385.790609,0
1391.580378,0
1379.624906,0
1386.010971,0
1361.451603,0
1373.964137,0
1364.516976,0
1353.388561,0
1342.813792,0
1334.420298,0
1312.498555,0
1305.44491,0
1300.258451,0
1290.34963,0
1264.20566,0
1244.824285,0
1218.704055,0
1194.674673,0
1182.618399,0
1185.239969,0
1159.171756,0
1126.685759,0
1102.054069,0
1078.964833,0
1070.623502,0
1031.959379,0
1023.416077,0
990.6087611,0
970.9901899,0
919.62011,0
901.1915023,0
862.6482755,0
849.5204426,0
814.3082078,0
779.3442367,0
767.3695001,0
722.2488807,0
698.5605343,0
663.5833832,0
613.3612539,0
581.6145692,0
554.9729224,0
507.7057104,0
491.7967992,0
436.3355595,0
432.9572955,0
373.9308587,0
361.9936298,0
302.8464817,0
260.3243637,0
234.743158,0
198.0454769,0
142.4012957,0
135.5013579,0
74.53409576,0
53.41997842,0
18.01452536,0
-23.07479726,0
-63.0477754,0
-96.67057696,0
-147.6349674,0
-181.6530372,0
-221.8855183,0
-228.9216199,0
-266.3214207,0
-316.2036755,0
-368.7250052,0
-391.0239123,0
-409.8987181,0
-467.0032003,0
-487.9112501,0
-541.9699657,0
-557.8658756,0
-609.757574,0
-646.1640022,0
-676.0669065,0
-707.5653624,0
-739.9798009,0
-753.2582147,0
-791.5717794,0
-826.2412397,0
-864.4061185,0
-892.8034493,0
-918.6260489,0
-950.4077592,0
-970.2699204,0
-986.7195464,0
-1030.763438,0
-1026.757125,0
-1081.772279,0
-1092.072708,0
-1087.839196,0
-1126.219168,0
-1160.099198,0
-1187.341867,0
-1191.073018,0
-1216.43814,0
-1238.385165,0
-1247.856395,0
-1272.93926,0
-1253.632879,0
-1278.806439,0
-1302.210963,0
-1315.513621,0
-1340.970977,0
-1335.954647,0
-1359.283067,0
-1375.331953,0
-1351.361482,0
-1389.161097,0
-1388.072451,0
-1396.518411,0
-1404.109786,0
-1390.05877,0
-1415.37827,0
-1401.871671,0
-1405.919308,0
-1413.905731,0
-1397.414417,0
-1398.420888,0
-1396.25463,0
-1374.027137,0
-1373.06597,0
-1373.048496,0
-1362.495878,0
-1363.529807,0
-1347.880747,0
-1322.840049,0
-1323.505145,0
-1308.965292,0
-1274.972636,0
-1290.571197,0
-1256.943057,0
-1231.60411,0
-1245.910818,0
-1216.046487,0
-1201.707562,0
-1183.151661,0
-1168.759044,0
-1145.802282,0
-1099.867687,0
-1084.400446,0
-1058.73337,0
-1025.714504,0
-1021.710018,0
-982.8360155,0
-965.9134081,0
-943.5093537,0
-899.8939524,0
-881.1191337,0
-864.0769361,0
-825.1940824,0
-775.7659613,0
-748.4034549,0
-745.8789694,0
-696.8309409,0
-656.0925216,0
-650.3559067,0
-583.6187512,0
-571.2748753,0
-528.0540935,0
-498.6824308,0
-444.2901108,0
-442.6124007,0
-392.4248391,0
-366.8363313,0
-314.4658646,0
-258.1175338,0
-262.8010183,0
-210.1487381,0
-174.2704571,0
-118.7515422,0
-109.4721665,0
-56.10228534,0
-5.74746435,0
9.88622669,0
42.14859696,0
85.26541278,0
129.6163971,0
149.929196,0
215.7034176,0
234.7269712,0
239.2696603,0
295.4124867,0
360.7657642,0
368.9066229,0
414.1771409,0
451.1123278,0
468.1114343,0
525.7661031,0
559.3267523,0
609.2350455,0
633.5201668,0
656.1206262,0
686.9316385,0
726.6403898,0
741.8389912,0
783.8578378,0
817.1260543,0
849.2721098,0
860.1194814,0
917.4476144,0
937.214671,0
984.5444392,0
962.9765744,0
1003.386528,0
1016.411079,0
1055.306404,0
1087.268972,0
1125.742129,0
1124.513137,0
1137.786631,0
1168.35994,0
1198.517123,0
1212.791258,0
1243.544496,0
1243.13992,0
1244.80515,0
1289.019937,0
1281.026158,0
1313.863018,0
1325.609785,0
1335.980382,0
1361.895732,0
1350.735694,0
1347.664251,0
1370.976028,0
1374.918031,0
1390.676901,0
1406.918882,0
1373.314155,0
1394.139374,0
1399.568592,0
1406.158256,0
1392.776854,0
1404.081883,0
1402.338693,0
1395.379505,0
1390.536035,0
1403.44755,0
1389.157675,0
1396.722724,0
1364.731282,0
1345.525747,0
1345.430531,0
1340.471094,0
1325.450278,0
1311.279552,0
1285.270351,0
1279.742064,0
1261.438055,0
1260.975405,0
1244.57811,0
1240.048694,0
1200.953414,0
1195.627226,0
1159.705034,0
1127.274273,0
1126.873223,0
1093.743215,0
1066.868228,0
1043.557473,0
1038.956349,0
1018.636339,0
986.0829683,0
944.9727874,0
905.8788444,0
894.393173,0
875.2238899,0
842.6108677,0
806.6956052,0
774.9509579,0
731.9533341,0
714.3194543,0
677.7562147,0
645.1181144,0
608.9230298,0
564.7502697,0
536.9054492,0
517.4068996,0
474.6045903,0
439.1998724,0
401.5425888,0
383.2678177,0
332.075012,0
298.3896541,0
260.8587594,0
212.008283,0
185.1027195,0
163.0894081,0
116.9674689,0
58.87210115,0
38.55913176,0
6.704976408,0
-37.44052217,0
-65.14248086,0
-112.7351885,0
-159.4052404,0
-176.7176332,0
-218.6222735,0
-252.144838,0
-283.1045779,0
-328.6068462,0
-384.694423,0
-401.1683761,0
-455.9581421,0
-478.9255984,0
-497.3974459,0
-561.2605257,0
-575.2266538,0
-616.7477056,0
-646.5913281,0
-665.3119619,0
-703.3292436,0
-725.9023578,0
-783.8795266,0
-811.7077278,0
-840.6119458,0
-863.3098569,0
-901.8724187,0
-928.2116137,0
-957.6053456,0
-967.2623,0
-994.2106564,0
-1015.798795,0
-1021.51111,0
-1076.938948,0
-1090.830699,0
-1085.070503,0
-1136.679166,0
-1164.643779,0
-1194.799558,0
-1209.498266,0
-1240.595924,0
-1256.989206,0
-1260.94661,0
-1268.892253,0
-1286.97514,0
-1305.817598,0
-1334.728847,0
-1319.72929,0
-1333.251635,0
-1330.908117,0
-1378.541653,0
-1369.753539,0
-1354.856249,0
-1379.371653,0
-1370.994318,0
-1384.496133,0
-1392.92195,0
-1386.994536,0
-1418.502491,0
-1403.088344,0
-1392.350305,0
-1382.949875,0
-1386.959703,0
-1389.982519,0
-1375.299305,0
-1382.446468,0
-1388.535891,0
-1369.462346,0
-1362.828548,0
-1347.84037,0
-1346.02971,0
-1323.641599,0
-1296.194337,0
-1325.747224,0
-1285.753405,0
-1285.411482,0
-1268.764144,0
-1265.313932,0
-1230.802009,0
-1206.017122,0
-1206.292114,0
-1149.323963,0
-1158.233774,0
-1153.364651,0
-1107.176154,0
-1056.894736,0
-1041.285595,0
-1020.126446,0
-1000.103532,0
-977.598497,0
-960.6927203,0
-944.9850074,0
-924.7218981,0
-884.4702621,0
-861.7358885,0
-823.0192888,0
